2024-06-17 16:18:32 - train: epoch 293, iter:780, loss: 0.2432, lr: 0.0009387718066217118
2024-06-17 16:20:56 - train: epoch 294, iter:360, loss: 0.2828, lr: 0.000952889390970679
2024-06-17 16:21:03 - train: epoch 294, iter:380, loss: 0.2764, lr: 0.000952889390970679
2024-06-17 16:21:10 - train: epoch 294, iter:400, loss: 0.2711, lr: 0.000952889390970679
2024-06-17 16:21:17 - train: epoch 294, iter:420, loss: 0.2713, lr: 0.000952889390970679
2024-06-17 16:21:24 - train: epoch 294, iter:440, loss: 0.2703, lr: 0.000952889390970679
2024-06-17 16:21:31 - train: epoch 294, iter:460, loss: 0.2718, lr: 0.000952889390970679
2024-06-17 16:21:38 - train: epoch 294, iter:480, loss: 0.2732, lr: 0.000952889390970679
2024-06-17 16:21:45 - train: epoch 294, iter:500, loss: 0.2715, lr: 0.000952889390970679
2024-06-17 16:21:51 - train: epoch 294, iter:520, loss: 0.2739, lr: 0.000952889390970679
2024-06-17 16:21:58 - train: epoch 294, iter:540, loss: 0.2721, lr: 0.000952889390970679
2024-06-17 16:22:05 - train: epoch 294, iter:560, loss: 0.2724, lr: 0.000952889390970679
2024-06-17 16:22:12 - train: epoch 294, iter:580, loss: 0.2771, lr: 0.000952889390970679
2024-06-17 16:22:19 - train: epoch 294, iter:600, loss: 0.2763, lr: 0.000952889390970679
2024-06-17 16:22:26 - train: epoch 294, iter:620, loss: 0.2841, lr: 0.000952889390970679
2024-06-17 16:22:33 - train: epoch 294, iter:640, loss: 0.2879, lr: 0.000952889390970679
2024-06-17 16:22:40 - train: epoch 294, iter:660, loss: 0.2922, lr: 0.000952889390970679
2024-06-17 16:22:47 - train: epoch 294, iter:680, loss: 0.2931, lr: 0.000952889390970679
2024-06-17 16:22:54 - train: epoch 294, iter:700, loss: 0.2915, lr: 0.000952889390970679
2024-06-17 16:23:01 - train: epoch 294, iter:720, loss: 0.2883, lr: 0.000952889390970679
2024-06-17 16:23:08 - train: epoch 294, iter:740, loss: 0.2879, lr: 0.000952889390970679
2024-06-17 16:23:15 - train: epoch 294, iter:760, loss: 0.2847, lr: 0.000952889390970679
2024-06-17 16:23:22 - train: epoch 294, iter:780, loss: 0.2841, lr: 0.000952889390970679
2024-06-17 16:23:40 - val epoch: 294, loss: 0.6136, miou: 0.506663869643345, f1_or_dsc: 0.6725639073873612, accuracy: 0.9146976642219388,                 specificity: 0.9703508335057748, sensitivity: 0.593392144819347
2024-06-17 16:23:41 - train: epoch 295, iter:0, loss: 0.0483, lr: 0.0009652393605146844
2024-06-17 16:23:48 - train: epoch 295, iter:20, loss: 0.2171, lr: 0.0009652393605146844
2024-06-17 16:23:55 - train: epoch 295, iter:40, loss: 0.1843, lr: 0.0009652393605146844
2024-06-17 16:24:02 - train: epoch 295, iter:60, loss: 0.1909, lr: 0.0009652393605146844
2024-06-17 16:24:09 - train: epoch 295, iter:80, loss: 0.1935, lr: 0.0009652393605146844
2024-06-17 16:24:16 - train: epoch 295, iter:100, loss: 0.2242, lr: 0.0009652393605146844
2024-06-17 16:24:23 - train: epoch 295, iter:120, loss: 0.2307, lr: 0.0009652393605146844
2024-06-17 16:24:30 - train: epoch 295, iter:140, loss: 0.2329, lr: 0.0009652393605146844
2024-06-17 16:24:37 - train: epoch 295, iter:160, loss: 0.2430, lr: 0.0009652393605146844
2024-06-17 16:24:44 - train: epoch 295, iter:180, loss: 0.2478, lr: 0.0009652393605146844
2024-06-17 16:24:50 - train: epoch 295, iter:200, loss: 0.2536, lr: 0.0009652393605146844
2024-06-17 16:24:57 - train: epoch 295, iter:220, loss: 0.2577, lr: 0.0009652393605146844
2024-06-17 16:25:04 - train: epoch 295, iter:240, loss: 0.2595, lr: 0.0009652393605146844
2024-06-17 16:25:11 - train: epoch 295, iter:260, loss: 0.2634, lr: 0.0009652393605146844
2024-06-17 16:25:18 - train: epoch 295, iter:280, loss: 0.2560, lr: 0.0009652393605146844
2024-06-17 16:25:25 - train: epoch 295, iter:300, loss: 0.2605, lr: 0.0009652393605146844
2024-06-17 16:25:32 - train: epoch 295, iter:320, loss: 0.2609, lr: 0.0009652393605146844
2024-06-17 16:25:39 - train: epoch 295, iter:340, loss: 0.2581, lr: 0.0009652393605146844
2024-06-17 16:25:46 - train: epoch 295, iter:360, loss: 0.2583, lr: 0.0009652393605146844
2024-06-17 16:25:53 - train: epoch 295, iter:380, loss: 0.2544, lr: 0.0009652393605146844
2024-06-17 16:26:00 - train: epoch 295, iter:400, loss: 0.2515, lr: 0.0009652393605146844
2024-06-17 16:26:07 - train: epoch 295, iter:420, loss: 0.2532, lr: 0.0009652393605146844
2024-06-17 16:26:14 - train: epoch 295, iter:440, loss: 0.2493, lr: 0.0009652393605146844
2024-06-17 16:26:21 - train: epoch 295, iter:460, loss: 0.2499, lr: 0.0009652393605146844
2024-06-17 16:26:28 - train: epoch 295, iter:480, loss: 0.2516, lr: 0.0009652393605146844
2024-06-17 16:26:35 - train: epoch 295, iter:500, loss: 0.2497, lr: 0.0009652393605146844
2024-06-17 16:26:42 - train: epoch 295, iter:520, loss: 0.2475, lr: 0.0009652393605146844
2024-06-17 16:26:49 - train: epoch 295, iter:540, loss: 0.2461, lr: 0.0009652393605146844
2024-06-17 16:26:56 - train: epoch 295, iter:560, loss: 0.2438, lr: 0.0009652393605146844
2024-06-17 16:27:02 - train: epoch 295, iter:580, loss: 0.2432, lr: 0.0009652393605146844
2024-06-17 16:27:09 - train: epoch 295, iter:600, loss: 0.2465, lr: 0.0009652393605146844
2024-06-17 16:27:16 - train: epoch 295, iter:620, loss: 0.2481, lr: 0.0009652393605146844
2024-06-17 16:27:23 - train: epoch 295, iter:640, loss: 0.2465, lr: 0.0009652393605146844
2024-06-17 16:27:30 - train: epoch 295, iter:660, loss: 0.2466, lr: 0.0009652393605146844
2024-06-17 16:27:37 - train: epoch 295, iter:680, loss: 0.2490, lr: 0.0009652393605146844
2024-06-17 16:27:44 - train: epoch 295, iter:700, loss: 0.2513, lr: 0.0009652393605146844
2024-06-17 16:27:51 - train: epoch 295, iter:720, loss: 0.2515, lr: 0.0009652393605146844
2024-06-17 16:27:58 - train: epoch 295, iter:740, loss: 0.2507, lr: 0.0009652393605146844
2024-06-17 16:28:04 - train: epoch 295, iter:760, loss: 0.2501, lr: 0.0009652393605146844
2024-06-17 16:28:11 - train: epoch 295, iter:780, loss: 0.2492, lr: 0.0009652393605146844
2024-06-17 16:28:30 - val epoch: 295, loss: 0.6261, miou: 0.5377224816875139, f1_or_dsc: 0.6993751968787127, accuracy: 0.9033785076530613,                 specificity: 0.9279947811630851, sensitivity: 0.7612600147141209
2024-06-17 16:28:31 - train: epoch 296, iter:0, loss: 0.1274, lr: 0.000975772975566101
2024-06-17 16:28:38 - train: epoch 296, iter:20, loss: 0.2346, lr: 0.000975772975566101
2024-06-17 16:28:44 - train: epoch 296, iter:40, loss: 0.2200, lr: 0.000975772975566101
2024-06-17 16:28:51 - train: epoch 296, iter:60, loss: 0.1999, lr: 0.000975772975566101
2024-06-17 16:28:58 - train: epoch 296, iter:80, loss: 0.1974, lr: 0.000975772975566101
2024-06-17 16:29:05 - train: epoch 296, iter:100, loss: 0.1872, lr: 0.000975772975566101
2024-06-17 16:29:12 - train: epoch 296, iter:120, loss: 0.1961, lr: 0.000975772975566101
2024-06-17 16:29:19 - train: epoch 296, iter:140, loss: 0.1856, lr: 0.000975772975566101
2024-06-17 16:29:26 - train: epoch 296, iter:160, loss: 0.1988, lr: 0.000975772975566101
2024-06-17 16:29:33 - train: epoch 296, iter:180, loss: 0.2168, lr: 0.000975772975566101
2024-06-17 16:29:40 - train: epoch 296, iter:200, loss: 0.2242, lr: 0.000975772975566101
2024-06-17 16:29:47 - train: epoch 296, iter:220, loss: 0.2273, lr: 0.000975772975566101
2024-06-17 16:29:54 - train: epoch 296, iter:240, loss: 0.2305, lr: 0.000975772975566101
2024-06-17 16:30:01 - train: epoch 296, iter:260, loss: 0.2306, lr: 0.000975772975566101
2024-06-17 16:30:08 - train: epoch 296, iter:280, loss: 0.2256, lr: 0.000975772975566101
2024-06-17 16:30:15 - train: epoch 296, iter:300, loss: 0.2247, lr: 0.000975772975566101
2024-06-17 16:30:22 - train: epoch 296, iter:320, loss: 0.2266, lr: 0.000975772975566101
2024-06-17 16:30:29 - train: epoch 296, iter:340, loss: 0.2245, lr: 0.000975772975566101
2024-06-17 16:30:36 - train: epoch 296, iter:360, loss: 0.2265, lr: 0.000975772975566101
2024-06-17 16:30:43 - train: epoch 296, iter:380, loss: 0.2234, lr: 0.000975772975566101
2024-06-17 16:30:50 - train: epoch 296, iter:400, loss: 0.2285, lr: 0.000975772975566101
2024-06-17 16:30:57 - train: epoch 296, iter:420, loss: 0.2304, lr: 0.000975772975566101
2024-06-17 16:31:04 - train: epoch 296, iter:440, loss: 0.2375, lr: 0.000975772975566101
2024-06-17 16:31:11 - train: epoch 296, iter:460, loss: 0.2422, lr: 0.000975772975566101
2024-06-17 16:31:18 - train: epoch 296, iter:480, loss: 0.2471, lr: 0.000975772975566101
2024-06-17 16:31:25 - train: epoch 296, iter:500, loss: 0.2530, lr: 0.000975772975566101
2024-06-17 16:31:32 - train: epoch 296, iter:520, loss: 0.2558, lr: 0.000975772975566101
2024-06-17 16:31:39 - train: epoch 296, iter:540, loss: 0.2559, lr: 0.000975772975566101
2024-06-17 16:31:46 - train: epoch 296, iter:560, loss: 0.2558, lr: 0.000975772975566101
2024-06-17 16:31:53 - train: epoch 296, iter:580, loss: 0.2560, lr: 0.000975772975566101
2024-06-17 16:32:00 - train: epoch 296, iter:600, loss: 0.2518, lr: 0.000975772975566101
2024-06-17 16:32:06 - train: epoch 296, iter:620, loss: 0.2506, lr: 0.000975772975566101
2024-06-17 16:32:13 - train: epoch 296, iter:640, loss: 0.2516, lr: 0.000975772975566101
2024-06-17 16:32:20 - train: epoch 296, iter:660, loss: 0.2491, lr: 0.000975772975566101
2024-06-17 16:32:27 - train: epoch 296, iter:680, loss: 0.2515, lr: 0.000975772975566101
2024-06-17 16:32:34 - train: epoch 296, iter:700, loss: 0.2538, lr: 0.000975772975566101
2024-06-17 16:32:41 - train: epoch 296, iter:720, loss: 0.2544, lr: 0.000975772975566101
2024-06-17 16:32:48 - train: epoch 296, iter:740, loss: 0.2520, lr: 0.000975772975566101
2024-06-17 16:32:55 - train: epoch 296, iter:760, loss: 0.2503, lr: 0.000975772975566101
2024-06-17 16:33:02 - train: epoch 296, iter:780, loss: 0.2490, lr: 0.000975772975566101
2024-06-17 16:33:21 - val epoch: 296, loss: 0.5196, miou: 0.5835292547236431, f1_or_dsc: 0.7369983888620744, accuracy: 0.9228958067602041,                 specificity: 0.9560048774613819, sensitivity: 0.7317453782136517
2024-06-17 16:33:22 - train: epoch 297, iter:0, loss: 0.1450, lr: 0.0009844486647586721
2024-06-17 16:33:29 - train: epoch 297, iter:20, loss: 0.2084, lr: 0.0009844486647586721
2024-06-17 16:33:35 - train: epoch 297, iter:40, loss: 0.1803, lr: 0.0009844486647586721
2024-06-17 16:33:42 - train: epoch 297, iter:60, loss: 0.2052, lr: 0.0009844486647586721
2024-06-17 16:33:49 - train: epoch 297, iter:80, loss: 0.2106, lr: 0.0009844486647586721
2024-06-17 16:33:56 - train: epoch 297, iter:100, loss: 0.2064, lr: 0.0009844486647586721
2024-06-17 16:34:03 - train: epoch 297, iter:120, loss: 0.2076, lr: 0.0009844486647586721
2024-06-17 16:34:10 - train: epoch 297, iter:140, loss: 0.1980, lr: 0.0009844486647586721
2024-06-17 16:34:17 - train: epoch 297, iter:160, loss: 0.2022, lr: 0.0009844486647586721
2024-06-17 16:34:24 - train: epoch 297, iter:180, loss: 0.2225, lr: 0.0009844486647586721
2024-06-17 16:34:31 - train: epoch 297, iter:200, loss: 0.2225, lr: 0.0009844486647586721
2024-06-17 16:34:38 - train: epoch 297, iter:220, loss: 0.2187, lr: 0.0009844486647586721
2024-06-17 16:34:45 - train: epoch 297, iter:240, loss: 0.2116, lr: 0.0009844486647586721
2024-06-17 16:34:52 - train: epoch 297, iter:260, loss: 0.2053, lr: 0.0009844486647586721
2024-06-17 16:34:59 - train: epoch 297, iter:280, loss: 0.2013, lr: 0.0009844486647586721
2024-06-17 16:35:05 - train: epoch 297, iter:300, loss: 0.2022, lr: 0.0009844486647586721
2024-06-17 16:35:12 - train: epoch 297, iter:320, loss: 0.2024, lr: 0.0009844486647586721
2024-06-17 16:35:19 - train: epoch 297, iter:340, loss: 0.2042, lr: 0.0009844486647586721
2024-06-17 16:35:26 - train: epoch 297, iter:360, loss: 0.2112, lr: 0.0009844486647586721
2024-06-17 16:35:33 - train: epoch 297, iter:380, loss: 0.2186, lr: 0.0009844486647586721
2024-06-17 16:35:40 - train: epoch 297, iter:400, loss: 0.2185, lr: 0.0009844486647586721
2024-06-17 16:35:48 - train: epoch 297, iter:420, loss: 0.2190, lr: 0.0009844486647586721
2024-06-17 16:35:54 - train: epoch 297, iter:440, loss: 0.2182, lr: 0.0009844486647586721
2024-06-17 16:36:01 - train: epoch 297, iter:460, loss: 0.2203, lr: 0.0009844486647586721
2024-06-17 16:36:08 - train: epoch 297, iter:480, loss: 0.2232, lr: 0.0009844486647586721
2024-06-17 16:36:15 - train: epoch 297, iter:500, loss: 0.2324, lr: 0.0009844486647586721
2024-06-17 16:36:22 - train: epoch 297, iter:520, loss: 0.2298, lr: 0.0009844486647586721
2024-06-17 16:36:29 - train: epoch 297, iter:540, loss: 0.2398, lr: 0.0009844486647586721
2024-06-17 16:36:36 - train: epoch 297, iter:560, loss: 0.2462, lr: 0.0009844486647586721
2024-06-17 16:36:43 - train: epoch 297, iter:580, loss: 0.2448, lr: 0.0009844486647586721
2024-06-17 16:36:50 - train: epoch 297, iter:600, loss: 0.2427, lr: 0.0009844486647586721
2024-06-17 16:36:57 - train: epoch 297, iter:620, loss: 0.2428, lr: 0.0009844486647586721
2024-06-17 16:37:04 - train: epoch 297, iter:640, loss: 0.2438, lr: 0.0009844486647586721
2024-06-17 16:37:11 - train: epoch 297, iter:660, loss: 0.2448, lr: 0.0009844486647586721
2024-06-17 16:37:18 - train: epoch 297, iter:680, loss: 0.2437, lr: 0.0009844486647586721
2024-06-17 16:37:25 - train: epoch 297, iter:700, loss: 0.2420, lr: 0.0009844486647586721
2024-06-17 16:37:32 - train: epoch 297, iter:720, loss: 0.2411, lr: 0.0009844486647586721
2024-06-17 16:37:39 - train: epoch 297, iter:740, loss: 0.2388, lr: 0.0009844486647586721
2024-06-17 16:37:45 - train: epoch 297, iter:760, loss: 0.2403, lr: 0.0009844486647586721
2024-06-17 16:37:52 - train: epoch 297, iter:780, loss: 0.2413, lr: 0.0009844486647586721
2024-06-17 16:38:11 - val epoch: 297, loss: 0.5757, miou: 0.5689129028154916, f1_or_dsc: 0.7252319766056475, accuracy: 0.9223238201530612,                 specificity: 0.9618127040800222, sensitivity: 0.6943404631573263
2024-06-17 16:38:12 - train: epoch 298, iter:0, loss: 0.1275, lr: 0.0009912321891107007
2024-06-17 16:38:19 - train: epoch 298, iter:20, loss: 0.2068, lr: 0.0009912321891107007
2024-06-17 16:38:26 - train: epoch 298, iter:40, loss: 0.2765, lr: 0.0009912321891107007
2024-06-17 16:38:33 - train: epoch 298, iter:60, loss: 0.2660, lr: 0.0009912321891107007
2024-06-17 16:38:40 - train: epoch 298, iter:80, loss: 0.2413, lr: 0.0009912321891107007
2024-06-17 16:38:46 - train: epoch 298, iter:100, loss: 0.2334, lr: 0.0009912321891107007
2024-06-17 16:38:53 - train: epoch 298, iter:120, loss: 0.2370, lr: 0.0009912321891107007
2024-06-17 16:39:01 - train: epoch 298, iter:140, loss: 0.2217, lr: 0.0009912321891107007
2024-06-17 16:39:07 - train: epoch 298, iter:160, loss: 0.2220, lr: 0.0009912321891107007
2024-06-17 16:39:14 - train: epoch 298, iter:180, loss: 0.2405, lr: 0.0009912321891107007
2024-06-17 16:39:21 - train: epoch 298, iter:200, loss: 0.2313, lr: 0.0009912321891107007
2024-06-17 16:39:28 - train: epoch 298, iter:220, loss: 0.2240, lr: 0.0009912321891107007
2024-06-17 16:39:35 - train: epoch 298, iter:240, loss: 0.2202, lr: 0.0009912321891107007
2024-06-17 16:39:42 - train: epoch 298, iter:260, loss: 0.2259, lr: 0.0009912321891107007
2024-06-17 16:39:49 - train: epoch 298, iter:280, loss: 0.2270, lr: 0.0009912321891107007
2024-06-17 16:39:56 - train: epoch 298, iter:300, loss: 0.2261, lr: 0.0009912321891107007
2024-06-17 16:40:03 - train: epoch 298, iter:320, loss: 0.2290, lr: 0.0009912321891107007
2024-06-17 16:40:10 - train: epoch 298, iter:340, loss: 0.2267, lr: 0.0009912321891107007
2024-06-17 16:40:17 - train: epoch 298, iter:360, loss: 0.2328, lr: 0.0009912321891107007
2024-06-17 16:40:23 - train: epoch 298, iter:380, loss: 0.2383, lr: 0.0009912321891107007
2024-06-17 16:40:30 - train: epoch 298, iter:400, loss: 0.2385, lr: 0.0009912321891107007
2024-06-17 16:40:37 - train: epoch 298, iter:420, loss: 0.2416, lr: 0.0009912321891107007
2024-06-17 16:40:44 - train: epoch 298, iter:440, loss: 0.2423, lr: 0.0009912321891107007
2024-06-17 16:40:51 - train: epoch 298, iter:460, loss: 0.2470, lr: 0.0009912321891107007
2024-06-17 16:40:58 - train: epoch 298, iter:480, loss: 0.2443, lr: 0.0009912321891107007
2024-06-17 16:41:05 - train: epoch 298, iter:500, loss: 0.2448, lr: 0.0009912321891107007
2024-06-17 16:41:12 - train: epoch 298, iter:520, loss: 0.2477, lr: 0.0009912321891107007
2024-06-17 16:41:19 - train: epoch 298, iter:540, loss: 0.2465, lr: 0.0009912321891107007
2024-06-17 16:41:26 - train: epoch 298, iter:560, loss: 0.2460, lr: 0.0009912321891107007
2024-06-17 16:41:33 - train: epoch 298, iter:580, loss: 0.2439, lr: 0.0009912321891107007
2024-06-17 16:41:40 - train: epoch 298, iter:600, loss: 0.2489, lr: 0.0009912321891107007
2024-06-17 16:41:47 - train: epoch 298, iter:620, loss: 0.2530, lr: 0.0009912321891107007
2024-06-17 16:41:54 - train: epoch 298, iter:640, loss: 0.2525, lr: 0.0009912321891107007
2024-06-17 16:42:01 - train: epoch 298, iter:660, loss: 0.2512, lr: 0.0009912321891107007
2024-06-17 16:42:08 - train: epoch 298, iter:680, loss: 0.2485, lr: 0.0009912321891107007
2024-06-17 16:42:14 - train: epoch 298, iter:700, loss: 0.2473, lr: 0.0009912321891107007
2024-06-17 16:42:21 - train: epoch 298, iter:720, loss: 0.2472, lr: 0.0009912321891107007
2024-06-17 16:42:28 - train: epoch 298, iter:740, loss: 0.2494, lr: 0.0009912321891107007
2024-06-17 16:42:35 - train: epoch 298, iter:760, loss: 0.2510, lr: 0.0009912321891107007
2024-06-17 16:42:42 - train: epoch 298, iter:780, loss: 0.2480, lr: 0.0009912321891107007
2024-06-17 16:43:01 - val epoch: 298, loss: 0.5863, miou: 0.542800390510933, f1_or_dsc: 0.703656019079918, accuracy: 0.916373365752551,                 specificity: 0.9586171017451071, sensitivity: 0.6724852690051769
2024-06-17 16:43:02 - train: epoch 299, iter:0, loss: 0.5183, lr: 0.0009960967771506662
2024-06-17 16:43:08 - train: epoch 299, iter:20, loss: 0.1941, lr: 0.0009960967771506662
2024-06-17 16:43:15 - train: epoch 299, iter:40, loss: 0.2114, lr: 0.0009960967771506662
2024-06-17 16:43:22 - train: epoch 299, iter:60, loss: 0.2184, lr: 0.0009960967771506662
2024-06-17 16:43:29 - train: epoch 299, iter:80, loss: 0.2341, lr: 0.0009960967771506662
2024-06-17 16:43:36 - train: epoch 299, iter:100, loss: 0.2518, lr: 0.0009960967771506662
2024-06-17 16:43:43 - train: epoch 299, iter:120, loss: 0.2621, lr: 0.0009960967771506662
2024-06-17 16:43:50 - train: epoch 299, iter:140, loss: 0.2702, lr: 0.0009960967771506662
2024-06-17 16:43:57 - train: epoch 299, iter:160, loss: 0.2565, lr: 0.0009960967771506662
2024-06-17 16:44:04 - train: epoch 299, iter:180, loss: 0.2554, lr: 0.0009960967771506662
2024-06-17 16:44:11 - train: epoch 299, iter:200, loss: 0.2513, lr: 0.0009960967771506662
2024-06-17 16:44:18 - train: epoch 299, iter:220, loss: 0.2514, lr: 0.0009960967771506662
2024-06-17 16:44:25 - train: epoch 299, iter:240, loss: 0.2477, lr: 0.0009960967771506662
2024-06-17 16:44:32 - train: epoch 299, iter:260, loss: 0.2584, lr: 0.0009960967771506662
2024-06-17 16:44:38 - train: epoch 299, iter:280, loss: 0.2647, lr: 0.0009960967771506662
2024-06-17 16:44:45 - train: epoch 299, iter:300, loss: 0.2647, lr: 0.0009960967771506662
2024-06-17 16:44:52 - train: epoch 299, iter:320, loss: 0.2631, lr: 0.0009960967771506662
2024-06-17 16:44:59 - train: epoch 299, iter:340, loss: 0.2588, lr: 0.0009960967771506662
2024-06-17 16:45:06 - train: epoch 299, iter:360, loss: 0.2653, lr: 0.0009960967771506662
2024-06-17 16:45:13 - train: epoch 299, iter:380, loss: 0.2625, lr: 0.0009960967771506662
2024-06-17 16:45:20 - train: epoch 299, iter:400, loss: 0.2589, lr: 0.0009960967771506662
2024-06-17 16:45:27 - train: epoch 299, iter:420, loss: 0.2543, lr: 0.0009960967771506662
2024-06-17 16:45:34 - train: epoch 299, iter:440, loss: 0.2533, lr: 0.0009960967771506662
2024-06-17 16:45:41 - train: epoch 299, iter:460, loss: 0.2554, lr: 0.0009960967771506662
2024-06-17 16:45:48 - train: epoch 299, iter:480, loss: 0.2540, lr: 0.0009960967771506662
2024-06-17 16:45:55 - train: epoch 299, iter:500, loss: 0.2573, lr: 0.0009960967771506662
2024-06-17 16:46:02 - train: epoch 299, iter:520, loss: 0.2546, lr: 0.0009960967771506662
2024-06-17 16:46:09 - train: epoch 299, iter:540, loss: 0.2583, lr: 0.0009960967771506662
2024-06-17 16:46:16 - train: epoch 299, iter:560, loss: 0.2551, lr: 0.0009960967771506662
2024-06-17 16:46:23 - train: epoch 299, iter:580, loss: 0.2546, lr: 0.0009960967771506662
2024-06-17 16:46:29 - train: epoch 299, iter:600, loss: 0.2558, lr: 0.0009960967771506662
2024-06-17 16:46:36 - train: epoch 299, iter:620, loss: 0.2562, lr: 0.0009960967771506662
2024-06-17 16:46:43 - train: epoch 299, iter:640, loss: 0.2580, lr: 0.0009960967771506662
2024-06-17 16:46:50 - train: epoch 299, iter:660, loss: 0.2608, lr: 0.0009960967771506662
2024-06-17 16:46:57 - train: epoch 299, iter:680, loss: 0.2645, lr: 0.0009960967771506662
2024-06-17 16:47:04 - train: epoch 299, iter:700, loss: 0.2625, lr: 0.0009960967771506662
2024-06-17 16:47:11 - train: epoch 299, iter:720, loss: 0.2639, lr: 0.0009960967771506662
2024-06-17 16:47:18 - train: epoch 299, iter:740, loss: 0.2653, lr: 0.0009960967771506662
2024-06-17 16:47:25 - train: epoch 299, iter:760, loss: 0.2645, lr: 0.0009960967771506662
2024-06-17 16:47:32 - train: epoch 299, iter:780, loss: 0.2650, lr: 0.0009960967771506662
2024-06-17 16:47:51 - val epoch: 299, loss: 0.6986, miou: 0.48198250469147613, f1_or_dsc: 0.6504564030488562, accuracy: 0.9119214365433673,                 specificity: 0.9737285807312217, sensitivity: 0.5550868335616946
2024-06-17 16:47:51 - train: epoch 300, iter:0, loss: 0.3689, lr: 0.000999023230571994
2024-06-17 16:47:58 - train: epoch 300, iter:20, loss: 0.1960, lr: 0.000999023230571994
2024-06-17 16:48:06 - train: epoch 300, iter:40, loss: 0.1713, lr: 0.000999023230571994
2024-06-17 16:48:12 - train: epoch 300, iter:60, loss: 0.2067, lr: 0.000999023230571994
2024-06-17 16:48:19 - train: epoch 300, iter:80, loss: 0.1961, lr: 0.000999023230571994
2024-06-17 16:48:26 - train: epoch 300, iter:100, loss: 0.2287, lr: 0.000999023230571994
2024-06-17 16:48:33 - train: epoch 300, iter:120, loss: 0.2252, lr: 0.000999023230571994
2024-06-17 16:48:40 - train: epoch 300, iter:140, loss: 0.2390, lr: 0.000999023230571994
2024-06-17 16:48:47 - train: epoch 300, iter:160, loss: 0.2546, lr: 0.000999023230571994
2024-06-17 16:48:54 - train: epoch 300, iter:180, loss: 0.2616, lr: 0.000999023230571994
2024-06-17 16:49:01 - train: epoch 300, iter:200, loss: 0.2620, lr: 0.000999023230571994
2024-06-17 16:49:08 - train: epoch 300, iter:220, loss: 0.2611, lr: 0.000999023230571994
2024-06-17 16:49:15 - train: epoch 300, iter:240, loss: 0.2631, lr: 0.000999023230571994
2024-06-17 16:49:22 - train: epoch 300, iter:260, loss: 0.2648, lr: 0.000999023230571994
2024-06-17 16:49:29 - train: epoch 300, iter:280, loss: 0.2590, lr: 0.000999023230571994
2024-06-17 16:49:36 - train: epoch 300, iter:300, loss: 0.2547, lr: 0.000999023230571994
2024-06-17 16:49:43 - train: epoch 300, iter:320, loss: 0.2514, lr: 0.000999023230571994
2024-06-17 16:49:50 - train: epoch 300, iter:340, loss: 0.2541, lr: 0.000999023230571994
2024-06-17 16:49:57 - train: epoch 300, iter:360, loss: 0.2553, lr: 0.000999023230571994
2024-06-17 16:50:04 - train: epoch 300, iter:380, loss: 0.2575, lr: 0.000999023230571994
2024-06-17 16:50:10 - train: epoch 300, iter:400, loss: 0.2587, lr: 0.000999023230571994
2024-06-17 16:50:17 - train: epoch 300, iter:420, loss: 0.2551, lr: 0.000999023230571994
2024-06-17 16:50:24 - train: epoch 300, iter:440, loss: 0.2568, lr: 0.000999023230571994
2024-06-17 16:50:31 - train: epoch 300, iter:460, loss: 0.2581, lr: 0.000999023230571994
