2024-06-17 16:52:58 - #----------Config info----------#
2024-06-17 16:52:58 - f: <_io.TextIOWrapper name='./parsed_args.txt' mode='r' encoding='UTF-8'>,
2024-06-17 16:52:58 - parsed_args: {'network': 'KANUSeg', 'datasets': '2018DSB'},
2024-06-17 16:52:58 - line: datasets=2018DSB
,
2024-06-17 16:52:58 - key: datasets,
2024-06-17 16:52:58 - value: 2018DSB,
2024-06-17 16:52:58 - network: KANUSeg,
2024-06-17 16:52:58 - datasets: 2018DSB,
2024-06-17 16:52:58 - model_config: {'num_classes': 1, 'input_channels': 3, 'EMBED_DIM': 96, 'depths': [2, 2, 2, 2], 'depths_decoder': [2, 2, 2, 1], 'drop_path_rate': 0.2, 'load_ckpt_path': './pretrained_ckpt/vmamba_small_e238_ema.pth'},
2024-06-17 16:52:58 - data_path: ./data/2018DSB/,
2024-06-17 16:52:58 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-06-17 16:52:58 - pretrained_path: ./pre_trained/,
2024-06-17 16:52:58 - num_classes: 1,
2024-06-17 16:52:58 - input_size_h: 224,
2024-06-17 16:52:58 - input_size_w: 224,
2024-06-17 16:52:58 - input_channels: 3,
2024-06-17 16:52:58 - distributed: False,
2024-06-17 16:52:58 - local_rank: -1,
2024-06-17 16:52:58 - num_workers: 0,
2024-06-17 16:52:58 - seed: 42,
2024-06-17 16:52:58 - world_size: None,
2024-06-17 16:52:58 - rank: None,
2024-06-17 16:52:58 - amp: False,
2024-06-17 16:52:58 - gpu_id: 0,
2024-06-17 16:52:58 - batch_size: 1,
2024-06-17 16:52:58 - epochs: 300,
2024-06-17 16:52:58 - work_dir: output/KANUSeg_2018DSB_/,
2024-06-17 16:52:58 - print_interval: 20,
2024-06-17 16:52:58 - val_interval: 30,
2024-06-17 16:52:58 - save_interval: 10,
2024-06-17 16:52:58 - threshold: 0.5,
2024-06-17 16:52:58 - train_transformer: Compose(
    <utils.myNormalize object at 0x73e7914cc4d0>
    <utils.myToTensor object at 0x73e7914cc6d0>
    <utils.myRandomHorizontalFlip object at 0x73e791279390>
    <utils.myRandomVerticalFlip object at 0x73e791279350>
    <utils.myRandomRotation object at 0x73e791279410>
    <utils.myResize object at 0x73e791279450>
),
2024-06-17 16:52:58 - test_transformer: Compose(
    <utils.myNormalize object at 0x73e7912794d0>
    <utils.myToTensor object at 0x73e791279510>
    <utils.myResize object at 0x73e791279550>
),
2024-06-17 16:52:58 - opt: AdamW,
2024-06-17 16:52:58 - lr: 0.001,
2024-06-17 16:52:58 - betas: (0.9, 0.999),
2024-06-17 16:52:58 - eps: 1e-08,
2024-06-17 16:52:58 - weight_decay: 0.01,
2024-06-17 16:52:58 - amsgrad: False,
2024-06-17 16:52:58 - sch: CosineAnnealingLR,
2024-06-17 16:52:58 - T_max: 50,
2024-06-17 16:52:58 - eta_min: 1e-05,
2024-06-17 16:52:58 - last_epoch: -1,
2024-06-17 16:52:59 - flops: 0.185450496, params: 0.132081, Total params: : 7.9930
2024-06-17 16:56:39 - train: epoch 2, iter:80, loss: 0.2951, lr: 0.0009990232305719944
2024-06-17 16:56:46 - train: epoch 2, iter:100, loss: 0.2924, lr: 0.0009990232305719944
2024-06-17 16:56:53 - train: epoch 2, iter:120, loss: 0.2914, lr: 0.0009990232305719944
2024-06-17 16:57:00 - train: epoch 2, iter:140, loss: 0.2843, lr: 0.0009990232305719944
2024-06-17 16:57:07 - train: epoch 2, iter:160, loss: 0.2883, lr: 0.0009990232305719944
2024-06-17 16:57:13 - train: epoch 2, iter:180, loss: 0.2826, lr: 0.0009990232305719944
2024-06-17 16:57:20 - train: epoch 2, iter:200, loss: 0.2889, lr: 0.0009990232305719944
2024-06-17 16:57:27 - train: epoch 2, iter:220, loss: 0.2916, lr: 0.0009990232305719944
2024-06-17 16:57:34 - train: epoch 2, iter:240, loss: 0.2926, lr: 0.0009990232305719944
2024-06-17 16:57:40 - train: epoch 2, iter:260, loss: 0.2885, lr: 0.0009990232305719944
2024-06-17 16:57:47 - train: epoch 2, iter:280, loss: 0.2845, lr: 0.0009990232305719944
2024-06-17 16:57:54 - train: epoch 2, iter:300, loss: 0.2819, lr: 0.0009990232305719944
2024-06-17 16:58:01 - train: epoch 2, iter:320, loss: 0.2829, lr: 0.0009990232305719944
2024-06-17 16:58:08 - train: epoch 2, iter:340, loss: 0.2853, lr: 0.0009990232305719944
2024-06-17 16:58:15 - train: epoch 2, iter:360, loss: 0.2802, lr: 0.0009990232305719944
2024-06-17 16:58:21 - train: epoch 2, iter:380, loss: 0.2819, lr: 0.0009990232305719944
2024-06-17 16:58:28 - train: epoch 2, iter:400, loss: 0.2767, lr: 0.0009990232305719944
2024-06-17 16:58:35 - train: epoch 2, iter:420, loss: 0.2726, lr: 0.0009990232305719944
2024-06-17 16:58:42 - train: epoch 2, iter:440, loss: 0.2734, lr: 0.0009990232305719944
2024-06-17 16:58:49 - train: epoch 2, iter:460, loss: 0.2759, lr: 0.0009990232305719944
2024-06-17 16:58:55 - train: epoch 2, iter:480, loss: 0.2803, lr: 0.0009990232305719944
2024-06-17 16:59:02 - train: epoch 2, iter:500, loss: 0.2783, lr: 0.0009990232305719944
2024-06-17 16:59:09 - train: epoch 2, iter:520, loss: 0.2777, lr: 0.0009990232305719944
2024-06-17 16:59:22 - val epoch: 2, loss: 1.9228, miou: 0.19561643490663946, f1_or_dsc: 0.3272227266128444, accuracy: 0.7339469544814194,                 specificity: 0.7753097719316322, sensitivity: 0.4729538442136208
2024-06-17 16:59:23 - train: epoch 3, iter:0, loss: 0.4330, lr: 0.0009960967771506664
2024-06-17 16:59:29 - train: epoch 3, iter:20, loss: 0.2554, lr: 0.0009960967771506664
2024-06-17 16:59:36 - train: epoch 3, iter:40, loss: 0.3399, lr: 0.0009960967771506664
2024-06-17 16:59:43 - train: epoch 3, iter:60, loss: 0.3093, lr: 0.0009960967771506664
2024-06-17 16:59:50 - train: epoch 3, iter:80, loss: 0.2878, lr: 0.0009960967771506664
2024-06-17 16:59:57 - train: epoch 3, iter:100, loss: 0.2624, lr: 0.0009960967771506664
2024-06-17 17:00:03 - train: epoch 3, iter:120, loss: 0.2481, lr: 0.0009960967771506664
2024-06-17 17:00:10 - train: epoch 3, iter:140, loss: 0.2429, lr: 0.0009960967771506664
2024-06-17 17:00:17 - train: epoch 3, iter:160, loss: 0.2472, lr: 0.0009960967771506664
2024-06-17 17:00:24 - train: epoch 3, iter:180, loss: 0.2417, lr: 0.0009960967771506664
2024-06-17 17:00:31 - train: epoch 3, iter:200, loss: 0.2425, lr: 0.0009960967771506664
2024-06-17 17:00:37 - train: epoch 3, iter:220, loss: 0.2418, lr: 0.0009960967771506664
2024-06-17 17:00:44 - train: epoch 3, iter:240, loss: 0.2515, lr: 0.0009960967771506664
2024-06-17 17:00:51 - train: epoch 3, iter:260, loss: 0.2539, lr: 0.0009960967771506664
2024-06-17 17:00:58 - train: epoch 3, iter:280, loss: 0.2545, lr: 0.0009960967771506664
2024-06-17 17:01:05 - train: epoch 3, iter:300, loss: 0.2590, lr: 0.0009960967771506664
2024-06-17 17:01:11 - train: epoch 3, iter:320, loss: 0.2553, lr: 0.0009960967771506664
2024-06-17 17:01:18 - train: epoch 3, iter:340, loss: 0.2572, lr: 0.0009960967771506664
2024-06-17 17:01:25 - train: epoch 3, iter:360, loss: 0.2566, lr: 0.0009960967771506664
2024-06-17 17:01:32 - train: epoch 3, iter:380, loss: 0.2568, lr: 0.0009960967771506664
2024-06-17 17:01:39 - train: epoch 3, iter:400, loss: 0.2527, lr: 0.0009960967771506664
2024-06-17 17:01:45 - train: epoch 3, iter:420, loss: 0.2506, lr: 0.0009960967771506664
2024-06-17 17:01:52 - train: epoch 3, iter:440, loss: 0.2541, lr: 0.0009960967771506664
2024-06-17 17:01:59 - train: epoch 3, iter:460, loss: 0.2580, lr: 0.0009960967771506664
2024-06-17 17:02:06 - train: epoch 3, iter:480, loss: 0.2571, lr: 0.0009960967771506664
2024-06-17 17:02:13 - train: epoch 3, iter:500, loss: 0.2590, lr: 0.0009960967771506664
2024-06-17 17:02:19 - train: epoch 3, iter:520, loss: 0.2587, lr: 0.0009960967771506664
2024-06-17 17:02:32 - val epoch: 3, loss: 1.9981, miou: 0.1726317021318094, f1_or_dsc: 0.2944346495459233, accuracy: 0.7476345948827292,                 specificity: 0.8051199682414203, sensitivity: 0.3849105999360729
2024-06-17 17:02:33 - train: epoch 4, iter:0, loss: 0.2272, lr: 0.0009912321891107007
2024-06-17 17:02:40 - train: epoch 4, iter:20, loss: 0.2006, lr: 0.0009912321891107007
2024-06-17 17:02:46 - train: epoch 4, iter:40, loss: 0.1979, lr: 0.0009912321891107007
2024-06-17 17:02:53 - train: epoch 4, iter:60, loss: 0.2392, lr: 0.0009912321891107007
2024-06-17 17:03:00 - train: epoch 4, iter:80, loss: 0.2280, lr: 0.0009912321891107007
2024-06-17 17:03:07 - train: epoch 4, iter:100, loss: 0.2336, lr: 0.0009912321891107007
2024-06-17 17:03:14 - train: epoch 4, iter:120, loss: 0.2310, lr: 0.0009912321891107007
2024-06-17 17:03:20 - train: epoch 4, iter:140, loss: 0.2510, lr: 0.0009912321891107007
2024-06-17 17:03:27 - train: epoch 4, iter:160, loss: 0.2509, lr: 0.0009912321891107007
2024-06-17 17:03:34 - train: epoch 4, iter:180, loss: 0.2503, lr: 0.0009912321891107007
2024-06-17 17:03:41 - train: epoch 4, iter:200, loss: 0.2490, lr: 0.0009912321891107007
2024-06-17 17:03:48 - train: epoch 4, iter:220, loss: 0.2466, lr: 0.0009912321891107007
2024-06-17 17:03:54 - train: epoch 4, iter:240, loss: 0.2477, lr: 0.0009912321891107007
2024-06-17 17:04:01 - train: epoch 4, iter:260, loss: 0.2446, lr: 0.0009912321891107007
2024-06-17 17:04:08 - train: epoch 4, iter:280, loss: 0.2456, lr: 0.0009912321891107007
2024-06-17 17:04:15 - train: epoch 4, iter:300, loss: 0.2427, lr: 0.0009912321891107007
2024-06-17 17:04:22 - train: epoch 4, iter:320, loss: 0.2386, lr: 0.0009912321891107007
2024-06-17 17:04:28 - train: epoch 4, iter:340, loss: 0.2407, lr: 0.0009912321891107007
2024-06-17 17:04:35 - train: epoch 4, iter:360, loss: 0.2451, lr: 0.0009912321891107007
2024-06-17 17:04:42 - train: epoch 4, iter:380, loss: 0.2416, lr: 0.0009912321891107007
2024-06-17 17:04:49 - train: epoch 4, iter:400, loss: 0.2419, lr: 0.0009912321891107007
2024-06-17 17:04:56 - train: epoch 4, iter:420, loss: 0.2384, lr: 0.0009912321891107007
2024-06-17 17:05:03 - train: epoch 4, iter:440, loss: 0.2373, lr: 0.0009912321891107007
2024-06-17 17:05:09 - train: epoch 4, iter:460, loss: 0.2401, lr: 0.0009912321891107007
2024-06-17 17:05:16 - train: epoch 4, iter:480, loss: 0.2422, lr: 0.0009912321891107007
2024-06-17 17:05:23 - train: epoch 4, iter:500, loss: 0.2439, lr: 0.0009912321891107007
2024-06-17 17:05:30 - train: epoch 4, iter:520, loss: 0.2431, lr: 0.0009912321891107007
2024-06-17 17:05:43 - val epoch: 4, loss: 2.3203, miou: 0.1765288206003238, f1_or_dsc: 0.30008414160266805, accuracy: 0.7278195676591532,                 specificity: 0.7755713253383223, sensitivity: 0.42651321268365444
2024-06-17 17:05:43 - train: epoch 5, iter:0, loss: 0.0962, lr: 0.0009844486647586721
2024-06-17 17:05:50 - train: epoch 5, iter:20, loss: 0.1750, lr: 0.0009844486647586721
2024-06-17 17:05:57 - train: epoch 5, iter:40, loss: 0.1872, lr: 0.0009844486647586721
2024-06-17 17:06:04 - train: epoch 5, iter:60, loss: 0.2018, lr: 0.0009844486647586721
2024-06-17 17:06:11 - train: epoch 5, iter:80, loss: 0.2124, lr: 0.0009844486647586721
2024-06-17 17:06:17 - train: epoch 5, iter:100, loss: 0.2141, lr: 0.0009844486647586721
2024-06-17 17:06:24 - train: epoch 5, iter:120, loss: 0.2121, lr: 0.0009844486647586721
2024-06-17 17:06:31 - train: epoch 5, iter:140, loss: 0.2389, lr: 0.0009844486647586721
2024-06-17 17:06:38 - train: epoch 5, iter:160, loss: 0.2409, lr: 0.0009844486647586721
2024-06-17 17:06:44 - train: epoch 5, iter:180, loss: 0.2360, lr: 0.0009844486647586721
2024-06-17 17:06:51 - train: epoch 5, iter:200, loss: 0.2383, lr: 0.0009844486647586721
2024-06-17 17:06:58 - train: epoch 5, iter:220, loss: 0.2422, lr: 0.0009844486647586721
2024-06-17 17:07:05 - train: epoch 5, iter:240, loss: 0.2404, lr: 0.0009844486647586721
2024-06-17 17:07:12 - train: epoch 5, iter:260, loss: 0.2378, lr: 0.0009844486647586721
2024-06-17 17:07:18 - train: epoch 5, iter:280, loss: 0.2374, lr: 0.0009844486647586721
2024-06-17 17:07:25 - train: epoch 5, iter:300, loss: 0.2413, lr: 0.0009844486647586721
2024-06-17 17:07:32 - train: epoch 5, iter:320, loss: 0.2410, lr: 0.0009844486647586721
2024-06-17 17:07:39 - train: epoch 5, iter:340, loss: 0.2413, lr: 0.0009844486647586721
2024-06-17 17:07:46 - train: epoch 5, iter:360, loss: 0.2447, lr: 0.0009844486647586721
2024-06-17 17:07:53 - train: epoch 5, iter:380, loss: 0.2427, lr: 0.0009844486647586721
2024-06-17 17:07:59 - train: epoch 5, iter:400, loss: 0.2462, lr: 0.0009844486647586721
2024-06-17 17:08:06 - train: epoch 5, iter:420, loss: 0.2494, lr: 0.0009844486647586721
2024-06-17 17:08:13 - train: epoch 5, iter:440, loss: 0.2515, lr: 0.0009844486647586721
2024-06-17 17:08:20 - train: epoch 5, iter:460, loss: 0.2509, lr: 0.0009844486647586721
2024-06-17 17:08:27 - train: epoch 5, iter:480, loss: 0.2534, lr: 0.0009844486647586721
2024-06-17 17:08:34 - train: epoch 5, iter:500, loss: 0.2530, lr: 0.0009844486647586721
2024-06-17 17:08:40 - train: epoch 5, iter:520, loss: 0.2511, lr: 0.0009844486647586721
2024-06-17 17:08:53 - val epoch: 5, loss: 2.4486, miou: 0.23418526531900033, f1_or_dsc: 0.3794977494865333, accuracy: 0.7465750409305513,                 specificity: 0.7751150714378511, sensitivity: 0.5664917731936795
2024-06-17 17:08:54 - train: epoch 6, iter:0, loss: 0.5192, lr: 0.0009757729755661009
2024-06-17 17:09:01 - train: epoch 6, iter:20, loss: 0.1924, lr: 0.0009757729755661009
2024-06-17 17:09:08 - train: epoch 6, iter:40, loss: 0.1885, lr: 0.0009757729755661009
2024-06-17 17:09:14 - train: epoch 6, iter:60, loss: 0.2183, lr: 0.0009757729755661009
2024-06-17 17:09:21 - train: epoch 6, iter:80, loss: 0.2186, lr: 0.0009757729755661009
2024-06-17 17:09:28 - train: epoch 6, iter:100, loss: 0.2229, lr: 0.0009757729755661009
2024-06-17 17:09:35 - train: epoch 6, iter:120, loss: 0.2381, lr: 0.0009757729755661009
2024-06-17 17:09:42 - train: epoch 6, iter:140, loss: 0.2445, lr: 0.0009757729755661009
2024-06-17 17:09:49 - train: epoch 6, iter:160, loss: 0.2420, lr: 0.0009757729755661009
2024-06-17 17:09:55 - train: epoch 6, iter:180, loss: 0.2381, lr: 0.0009757729755661009
2024-06-17 17:10:02 - train: epoch 6, iter:200, loss: 0.2277, lr: 0.0009757729755661009
2024-06-17 17:10:09 - train: epoch 6, iter:220, loss: 0.2237, lr: 0.0009757729755661009
2024-06-17 17:10:16 - train: epoch 6, iter:240, loss: 0.2230, lr: 0.0009757729755661009
2024-06-17 17:10:22 - train: epoch 6, iter:260, loss: 0.2172, lr: 0.0009757729755661009
2024-06-17 17:10:29 - train: epoch 6, iter:280, loss: 0.2180, lr: 0.0009757729755661009
2024-06-17 17:10:36 - train: epoch 6, iter:300, loss: 0.2206, lr: 0.0009757729755661009
2024-06-17 17:10:43 - train: epoch 6, iter:320, loss: 0.2254, lr: 0.0009757729755661009
2024-06-17 17:10:50 - train: epoch 6, iter:340, loss: 0.2229, lr: 0.0009757729755661009
2024-06-17 17:10:56 - train: epoch 6, iter:360, loss: 0.2194, lr: 0.0009757729755661009
2024-06-17 17:11:03 - train: epoch 6, iter:380, loss: 0.2202, lr: 0.0009757729755661009
2024-06-17 17:11:10 - train: epoch 6, iter:400, loss: 0.2223, lr: 0.0009757729755661009
2024-06-17 17:11:17 - train: epoch 6, iter:420, loss: 0.2255, lr: 0.0009757729755661009
2024-06-17 17:11:24 - train: epoch 6, iter:440, loss: 0.2294, lr: 0.0009757729755661009
2024-06-17 17:11:31 - train: epoch 6, iter:460, loss: 0.2342, lr: 0.0009757729755661009
2024-06-17 17:11:38 - train: epoch 6, iter:480, loss: 0.2365, lr: 0.0009757729755661009
2024-06-17 17:11:44 - train: epoch 6, iter:500, loss: 0.2337, lr: 0.0009757729755661009
2024-06-17 17:11:51 - train: epoch 6, iter:520, loss: 0.2321, lr: 0.0009757729755661009
2024-06-17 17:12:04 - val epoch: 6, loss: 2.2057, miou: 0.17565547581770652, f1_or_dsc: 0.2988213459313536, accuracy: 0.7923214761650929,                 specificity: 0.8666239589123376, sensitivity: 0.32348406932826557
2024-06-17 17:12:05 - train: epoch 7, iter:0, loss: 1.5726, lr: 0.0009652393605146842
2024-06-17 17:12:11 - train: epoch 7, iter:20, loss: 0.2670, lr: 0.0009652393605146842
2024-06-17 17:12:18 - train: epoch 7, iter:40, loss: 0.2159, lr: 0.0009652393605146842
2024-06-17 17:12:25 - train: epoch 7, iter:60, loss: 0.2142, lr: 0.0009652393605146842
2024-06-17 17:12:32 - train: epoch 7, iter:80, loss: 0.2113, lr: 0.0009652393605146842
2024-06-17 17:12:39 - train: epoch 7, iter:100, loss: 0.2170, lr: 0.0009652393605146842
2024-06-17 17:12:45 - train: epoch 7, iter:120, loss: 0.2122, lr: 0.0009652393605146842
2024-06-17 17:12:52 - train: epoch 7, iter:140, loss: 0.2160, lr: 0.0009652393605146842
2024-06-17 17:12:59 - train: epoch 7, iter:160, loss: 0.2185, lr: 0.0009652393605146842
2024-06-17 17:13:06 - train: epoch 7, iter:180, loss: 0.2284, lr: 0.0009652393605146842
2024-06-17 17:13:13 - train: epoch 7, iter:200, loss: 0.2351, lr: 0.0009652393605146842
2024-06-17 17:13:20 - train: epoch 7, iter:220, loss: 0.2336, lr: 0.0009652393605146842
2024-06-17 17:13:27 - train: epoch 7, iter:240, loss: 0.2287, lr: 0.0009652393605146842
2024-06-17 17:13:33 - train: epoch 7, iter:260, loss: 0.2277, lr: 0.0009652393605146842
2024-06-17 17:13:40 - train: epoch 7, iter:280, loss: 0.2267, lr: 0.0009652393605146842
2024-06-17 17:13:47 - train: epoch 7, iter:300, loss: 0.2303, lr: 0.0009652393605146842
2024-06-17 17:13:54 - train: epoch 7, iter:320, loss: 0.2276, lr: 0.0009652393605146842
2024-06-17 17:14:00 - train: epoch 7, iter:340, loss: 0.2302, lr: 0.0009652393605146842
2024-06-17 17:14:07 - train: epoch 7, iter:360, loss: 0.2309, lr: 0.0009652393605146842
2024-06-17 17:14:14 - train: epoch 7, iter:380, loss: 0.2300, lr: 0.0009652393605146842
2024-06-17 17:14:21 - train: epoch 7, iter:400, loss: 0.2258, lr: 0.0009652393605146842
2024-06-17 17:14:28 - train: epoch 7, iter:420, loss: 0.2246, lr: 0.0009652393605146842
2024-06-17 17:14:35 - train: epoch 7, iter:440, loss: 0.2239, lr: 0.0009652393605146842
2024-06-17 17:14:41 - train: epoch 7, iter:460, loss: 0.2223, lr: 0.0009652393605146842
2024-06-17 17:14:48 - train: epoch 7, iter:480, loss: 0.2253, lr: 0.0009652393605146842
2024-06-17 17:14:55 - train: epoch 7, iter:500, loss: 0.2268, lr: 0.0009652393605146842
2024-06-17 17:15:02 - train: epoch 7, iter:520, loss: 0.2275, lr: 0.0009652393605146842
2024-06-17 17:15:14 - val epoch: 7, loss: 1.9430, miou: 0.17041365422072563, f1_or_dsc: 0.2912024370293064, accuracy: 0.7383791144722814,                 specificity: 0.7931398573276134, sensitivity: 0.39284712512964803
2024-06-17 17:15:15 - train: epoch 8, iter:0, loss: 0.6330, lr: 0.0009528893909706795
2024-06-17 17:15:22 - train: epoch 8, iter:20, loss: 0.1771, lr: 0.0009528893909706795
2024-06-17 17:15:29 - train: epoch 8, iter:40, loss: 0.2265, lr: 0.0009528893909706795
2024-06-17 17:15:36 - train: epoch 8, iter:60, loss: 0.2464, lr: 0.0009528893909706795
2024-06-17 17:15:43 - train: epoch 8, iter:80, loss: 0.2467, lr: 0.0009528893909706795
2024-06-17 17:15:49 - train: epoch 8, iter:100, loss: 0.2482, lr: 0.0009528893909706795
2024-06-17 17:15:56 - train: epoch 8, iter:120, loss: 0.2558, lr: 0.0009528893909706795
2024-06-17 17:16:03 - train: epoch 8, iter:140, loss: 0.2718, lr: 0.0009528893909706795
2024-06-17 17:16:10 - train: epoch 8, iter:160, loss: 0.2634, lr: 0.0009528893909706795
2024-06-17 17:16:17 - train: epoch 8, iter:180, loss: 0.2590, lr: 0.0009528893909706795
2024-06-17 17:16:24 - train: epoch 8, iter:200, loss: 0.2536, lr: 0.0009528893909706795
2024-06-17 17:16:30 - train: epoch 8, iter:220, loss: 0.2611, lr: 0.0009528893909706795
2024-06-17 17:16:37 - train: epoch 8, iter:240, loss: 0.2590, lr: 0.0009528893909706795
2024-06-17 17:16:44 - train: epoch 8, iter:260, loss: 0.2535, lr: 0.0009528893909706795
2024-06-17 17:16:51 - train: epoch 8, iter:280, loss: 0.2527, lr: 0.0009528893909706795
2024-06-17 17:16:57 - train: epoch 8, iter:300, loss: 0.2488, lr: 0.0009528893909706795
2024-06-17 17:17:04 - train: epoch 8, iter:320, loss: 0.2444, lr: 0.0009528893909706795
